CallEnd,CallDuration,CallStart,Communication,Education,Job,LastContactMonth,Marital,Outcome,Age,Balance,CarInsurance,CarLoan,DaysPassed,Default,HHInsurance,LastContactDay,NoOfContacts,PrevAttempts
16:22:02,0:15:21,16:06:41,cellular,tertiary,management,aug,married,none,53,15,1,0,-1,0,0,20,2,0
14:31:46,0:05:49,14:25:57,cellular,tertiary,services,jan,divorced,none,47,1639,1,0,-1,0,0,12,1,0
13:24:42,0:02:24,13:22:18,cellular,primary,retired,jan,divorced,other,56,694,1,0,102,0,0,29,1,1
16:09:38,0:05:02,16:04:36,other,tertiary,management,jun,married,none,51,0,1,0,-1,0,0,7,1,0
11:28:01,0:02:39,11:25:22,other,secondary,services,may,married,none,31,525,0,1,-1,0,1,21,1,0
13:16:36,0:03:31,13:13:05,telephone,secondary,retired,sep,married,success,69,426,1,0,185,0,0,10,2,2
13:46:15,0:02:31,13:43:44,cellular,secondary,admin.,jan,married,failure,36,498,0,0,253,0,1,29,1,1
16:58:22,0:07:50,16:50:32,cellular,tertiary,management,apr,married,other,30,102,1,0,426,0,1,5,7,3
17:11:47,0:00:43,17:11:04,cellular,tertiary,technician,feb,single,failure,34,586,0,0,263,0,1,3,5,2
15:03:08,0:03:40,14:59:28,cellular,tertiary,management,jun,single,other,27,1840,1,0,28,0,0,1,1,8
10:25:30,0:01:20,10:24:10,cellular,secondary,management,aug,married,none,33,333,0,0,-1,0,0,28,6,0
14:45:44,0:02:11,14:43:33,cellular,tertiary,management,aug,married,success,40,0,1,0,98,0,0,6,2,6
12:21:46,0:04:03,12:17:43,other,tertiary,entrepreneur,may,married,none,49,320,0,1,-1,0,1,19,6,0
15:49:06,0:07:40,15:41:26,cellular,tertiary,management,may,single,none,35,916,1,0,-1,0,1,14,2,0
9:07:34,0:02:18,9:05:16,cellular,primary,blue-collar,feb,divorced,other,53,-1,0,0,5,0,1,2,3,1
15:01:03,0:12:16,14:48:47,cellular,primary,unemployed,feb,single,none,31,406,1,0,-1,0,0,4,1,0
14:40:32,0:06:20,14:34:12,cellular,tertiary,management,aug,married,none,49,1912,0,0,-1,0,1,20,4,0
11:09:47,0:02:25,11:07:22,other,secondary,admin.,may,married,none,47,-245,0,0,-1,0,1,27,5,0
16:21:40,0:02:45,16:18:55,cellular,secondary,technician,may,single,other,34,513,0,0,169,0,1,5,3,5
17:40:13,0:13:34,17:26:39,cellular,tertiary,management,jul,married,none,55,-375,1,0,-1,0,0,30,2,0
16:08:24,0:01:31,16:06:53,cellular,tertiary,admin.,aug,married,none,57,1401,0,0,-1,0,0,21,22,0
11:04:05,0:01:27,11:02:38,cellular,tertiary,technician,jul,single,none,34,184,0,0,-1,0,1,30,3,0
13:15:04,0:01:26,13:13:38,cellular,secondary,admin.,nov,divorced,none,35,0,0,1,-1,0,1,17,2,0
9:49:23,0:04:22,9:45:01,other,secondary,blue-collar,may,married,none,37,790,0,0,-1,0,0,9,1,0
13:12:21,0:05:20,13:07:01,cellular,secondary,unemployed,may,married,failure,45,-407,0,0,371,0,1,15,3,2
11:41:59,0:01:12,11:40:47,cellular,secondary,admin.,jul,married,none,46,5169,0,0,-1,0,0,22,14,0
10:40:19,0:12:36,10:27:43,other,tertiary,management,may,single,none,43,2067,1,0,-1,0,1,8,1,0
14:16:57,0:04:22,14:12:35,cellular,secondary,unemployed,jun,married,success,34,978,1,0,71,0,0,3,2,1
12:34:42,0:07:52,12:26:50,cellular,secondary,retired,apr,married,none,60,209,0,0,-1,0,0,30,1,0
10:22:30,0:02:14,10:20:16,cellular,tertiary,management,may,married,success,33,1778,0,0,103,0,0,26,1,1
15:54:19,0:01:46,15:52:33,other,tertiary,admin.,may,single,none,42,297,0,0,-1,0,1,29,1,0
16:45:22,0:03:30,16:41:52,cellular,secondary,blue-collar,jul,single,none,24,9883,1,0,-1,0,0,8,5,0
9:10:58,0:06:36,9:04:22,cellular,tertiary,management,jul,single,none,29,985,1,0,-1,0,1,23,2,0
14:20:39,0:04:16,14:16:23,other,secondary,services,jun,single,none,36,99,0,0,-1,0,0,17,9,0
16:15:29,0:03:24,16:12:05,cellular,secondary,student,feb,single,none,30,4468,1,0,-1,0,0,2,1,0
10:21:41,0:02:51,10:18:50,cellular,secondary,blue-collar,jul,single,none,29,8079,0,1,-1,0,0,10,1,0
10:22:30,0:18:11,10:04:19,cellular,tertiary,retired,nov,married,success,53,2269,1,0,150,0,0,17,2,1
17:48:43,0:02:57,17:45:46,other,secondary,services,may,divorced,none,38,-345,0,0,-1,0,1,28,2,0
18:12:02,0:20:22,17:51:40,cellular,primary,blue-collar,jul,married,none,56,0,1,0,-1,0,1,16,1,0
13:37:07,0:03:12,13:33:55,cellular,secondary,housemaid,aug,married,none,45,1623,0,0,-1,0,0,22,4,0
10:43:51,0:02:46,10:41:05,other,primary,entrepreneur,may,married,none,30,-98,0,0,-1,0,1,21,7,0
10:05:25,0:00:16,10:05:09,other,primary,admin.,jun,married,none,45,1577,0,0,-1,0,0,20,4,0
14:19:39,0:04:22,14:15:17,cellular,secondary,technician,may,married,none,44,135,0,0,-1,0,1,8,3,0
14:05:31,0:02:47,14:02:44,cellular,secondary,technician,nov,divorced,success,44,14,1,0,92,0,0,13,1,1
14:44:52,0:15:30,14:29:22,cellular,secondary,technician,aug,single,none,53,925,1,0,-1,0,0,25,3,0
17:44:39,0:00:43,17:43:56,cellular,tertiary,management,aug,married,none,31,8312,0,0,-1,0,0,29,13,0
17:23:37,0:02:06,17:21:31,telephone,secondary,self-employed,jul,married,none,35,0,0,0,-1,0,1,7,4,0
10:53:10,0:03:42,10:49:28,cellular,tertiary,technician,aug,married,success,35,7050,1,0,182,0,0,11,3,4
9:10:17,0:00:40,9:09:37,other,secondary,blue-collar,may,married,none,52,3622,0,1,-1,0,1,23,7,0
9:39:47,0:02:05,9:37:42,cellular,secondary,blue-collar,apr,single,none,56,6483,0,0,-1,0,1,16,2,0
11:46:13,0:00:40,11:45:33,telephone,primary,blue-collar,apr,married,none,32,2114,0,0,-1,0,1,17,1,0
11:50:46,0:10:00,11:40:46,cellular,primary,blue-collar,may,single,none,58,26,0,0,-1,0,1,12,4,0
9:22:29,0:12:20,9:10:09,cellular,secondary,blue-collar,apr,single,none,44,712,1,1,-1,0,1,6,3,0
15:01:12,0:01:29,14:59:43,other,secondary,admin.,jun,married,none,41,0,0,0,-1,0,0,20,1,0
16:14:17,0:02:38,16:11:39,cellular,primary,blue-collar,aug,married,none,48,323,0,0,-1,0,0,28,10,0
12:26:58,0:00:26,12:26:32,cellular,primary,student,nov,single,failure,30,809,0,0,171,0,0,20,5,2
12:59:00,0:03:53,12:55:07,telephone,secondary,retired,feb,married,none,63,1612,1,0,-1,0,0,17,2,0
14:53:10,0:01:39,14:51:31,cellular,secondary,management,aug,single,none,33,0,0,0,-1,0,0,26,2,0
15:44:06,0:01:23,15:42:43,cellular,tertiary,management,jul,married,none,30,160,0,0,-1,0,1,30,4,0
11:12:00,0:01:17,11:10:43,cellular,primary,technician,nov,married,none,53,6839,0,0,-1,0,1,19,1,0
15:05:07,0:14:37,14:50:30,cellular,secondary,blue-collar,may,married,none,39,62,1,0,-1,0,1,7,3,0
15:03:53,0:03:46,15:00:07,telephone,secondary,technician,feb,single,none,28,2000,0,0,-1,0,0,3,2,0
11:07:09,0:15:39,10:51:30,cellular,secondary,housemaid,jul,married,none,48,513,1,1,-1,0,0,28,3,0
15:09:28,0:04:23,15:05:05,telephone,secondary,admin.,jun,single,failure,48,1544,1,0,450,0,1,30,1,2
17:12:01,0:01:54,17:10:07,cellular,secondary,unemployed,feb,married,other,36,608,0,0,263,0,1,2,1,3
13:06:15,0:02:52,13:03:23,cellular,primary,entrepreneur,feb,married,none,51,1443,1,0,-1,0,0,18,10,0
16:28:27,0:11:10,16:17:17,cellular,secondary,technician,aug,married,none,50,3176,1,0,-1,0,0,7,1,0
14:27:28,0:01:44,14:25:44,cellular,tertiary,management,jul,married,none,30,1235,0,0,-1,0,1,28,3,0
17:20:50,0:01:37,17:19:13,other,secondary,services,jul,single,none,29,695,0,0,-1,0,0,3,1,0
14:29:38,0:03:05,14:26:33,other,secondary,technician,may,single,none,38,2751,0,0,-1,0,1,28,1,0
15:11:30,0:03:41,15:07:49,cellular,tertiary,management,oct,single,success,35,2646,1,0,182,0,0,13,1,1
14:59:24,0:01:51,14:57:33,cellular,tertiary,management,aug,married,none,50,5124,0,0,-1,0,1,18,2,0
15:34:23,0:02:32,15:31:51,cellular,secondary,services,may,married,success,34,1076,1,0,182,0,0,12,1,6
17:21:00,0:07:10,17:13:50,cellular,secondary,services,jul,married,none,40,471,1,0,-1,0,1,24,4,0
12:07:32,0:03:26,12:04:06,cellular,tertiary,management,aug,married,failure,41,2487,0,0,97,0,0,5,1,1
16:53:49,0:05:35,16:48:14,cellular,secondary,housemaid,jul,married,none,37,589,0,0,-1,0,1,25,2,0
12:43:19,0:03:27,12:39:52,cellular,secondary,admin.,jun,single,none,42,684,1,0,-1,0,0,4,1,0
17:56:53,0:07:09,17:49:44,cellular,secondary,technician,jul,married,none,34,0,0,0,-1,0,1,23,1,0
9:38:26,0:02:29,9:35:57,cellular,secondary,self-employed,jul,married,none,56,784,0,1,-1,0,0,30,2,0
18:08:44,0:17:53,17:50:51,cellular,secondary,admin.,may,single,none,35,0,1,0,-1,0,1,13,1,0
13:21:25,0:06:25,13:15:00,cellular,secondary,unemployed,jul,married,none,46,926,1,0,-1,0,0,7,5,0
12:47:34,0:02:46,12:44:48,cellular,tertiary,management,nov,single,success,26,943,1,0,195,0,0,11,1,1
10:15:11,0:09:48,10:05:23,cellular,tertiary,student,feb,single,none,39,2103,1,0,-1,0,0,2,1,0
14:01:30,0:07:45,13:53:45,cellular,tertiary,blue-collar,apr,single,none,30,297,1,0,-1,0,0,7,4,0
13:15:53,0:04:00,13:11:53,other,secondary,services,may,married,none,39,0,0,1,-1,0,1,21,3,0
10:36:43,0:12:47,10:23:56,cellular,tertiary,management,jul,single,none,28,0,1,0,-1,0,1,16,5,0
16:09:29,0:01:50,16:07:39,cellular,tertiary,student,apr,single,none,26,10086,1,0,-1,0,0,21,2,0
9:23:16,0:01:44,9:21:32,cellular,tertiary,technician,oct,single,failure,34,144,0,1,85,0,1,14,1,19
15:52:15,0:03:01,15:49:14,cellular,tertiary,management,jun,married,failure,49,5887,1,0,293,0,0,2,3,2
16:39:56,0:00:57,16:38:59,cellular,secondary,admin.,aug,married,none,47,73,0,0,-1,0,0,8,3,0
16:38:49,0:13:33,16:25:16,other,primary,blue-collar,may,married,none,39,70,1,0,-1,0,0,8,1,0
14:51:28,0:01:59,14:49:29,cellular,tertiary,technician,aug,single,none,32,388,0,0,-1,0,1,22,2,0
13:55:15,0:01:47,13:53:28,cellular,tertiary,management,jul,married,none,43,0,0,0,-1,0,0,31,17,0
18:10:45,0:10:58,17:59:47,cellular,tertiary,technician,mar,single,none,27,1075,1,0,-1,0,0,2,1,0
13:51:33,0:03:56,13:47:37,cellular,tertiary,management,aug,single,none,33,0,0,0,-1,0,0,28,10,0
14:01:38,0:18:40,13:42:58,cellular,tertiary,management,jul,married,none,60,2222,1,0,-1,0,1,11,2,0
10:19:03,0:07:21,10:11:42,cellular,tertiary,management,jan,married,none,55,7803,1,0,-1,0,0,15,1,0
12:46:41,0:02:12,12:44:29,cellular,secondary,admin.,jul,married,none,32,2,0,0,-1,0,1,25,5,0
17:11:09,0:04:29,17:06:40,cellular,secondary,admin.,jul,married,none,37,892,0,0,-1,0,1,30,17,0
16:06:40,0:00:45,16:05:55,telephone,secondary,unemployed,feb,divorced,none,48,1266,0,0,-1,0,1,3,1,0
13:51:08,0:05:11,13:45:57,cellular,secondary,technician,aug,married,none,38,13,0,0,-1,0,0,21,2,0
9:36:18,0:04:18,9:32:00,cellular,tertiary,entrepreneur,may,married,failure,50,388,0,0,329,0,1,11,4,2
17:03:39,0:03:41,16:59:58,cellular,secondary,technician,jan,married,none,48,0,0,0,-1,0,0,28,4,0
10:52:49,0:02:15,10:50:34,cellular,secondary,blue-collar,jul,married,failure,31,625,1,0,49,0,1,2,2,3
14:11:24,0:03:20,14:08:04,other,secondary,blue-collar,may,single,none,37,238,0,0,-1,0,1,7,2,0
16:48:06,0:03:29,16:44:37,cellular,secondary,blue-collar,may,single,none,24,1421,0,0,-1,0,1,18,2,0
13:01:54,0:02:01,12:59:53,cellular,tertiary,management,jan,single,failure,48,-295,0,1,190,0,0,28,1,2
14:25:56,0:03:19,14:22:37,cellular,tertiary,technician,nov,single,none,32,6746,1,0,-1,0,0,11,1,0
16:51:53,0:08:57,16:42:56,cellular,secondary,self-employed,nov,married,none,36,328,0,0,-1,0,0,20,2,0
14:40:52,0:02:05,14:38:47,cellular,tertiary,management,jul,single,none,33,383,0,0,-1,0,1,9,1,0
12:13:51,0:29:49,11:44:02,cellular,secondary,management,nov,married,none,37,5447,1,1,-1,0,1,17,1,0
14:06:40,0:12:27,13:54:13,cellular,secondary,retired,nov,married,none,71,5715,1,0,-1,0,0,17,2,0
9:23:09,0:09:44,9:13:25,cellular,secondary,blue-collar,apr,single,none,33,1254,0,0,-1,0,1,14,1,0
10:08:55,0:09:16,9:59:39,cellular,secondary,blue-collar,may,divorced,none,26,-295,0,0,-1,0,1,7,1,0
13:01:43,0:18:55,12:42:48,other,tertiary,technician,jul,single,none,37,0,1,0,-1,0,0,1,2,0
9:25:37,0:05:11,9:20:26,cellular,tertiary,management,may,single,success,35,1494,0,0,169,0,1,6,1,2
12:27:07,0:22:50,12:04:17,cellular,secondary,unemployed,dec,married,success,35,978,1,0,209,0,0,29,3,3
9:31:05,0:05:14,9:25:51,other,secondary,retired,may,single,none,36,101,0,1,-1,0,1,26,1,0
13:57:32,0:01:56,13:55:36,other,secondary,services,may,married,none,32,-124,0,0,-1,0,0,27,1,0
16:00:05,0:02:32,15:57:33,other,secondary,management,jun,married,none,48,598,0,0,-1,0,0,9,2,0
15:09:14,0:09:58,14:59:16,cellular,tertiary,student,jun,single,failure,32,64,1,0,105,0,0,30,4,5
13:30:38,0:10:00,13:20:38,cellular,tertiary,management,sep,single,success,48,334,1,0,92,0,1,28,2,12
16:05:55,0:02:22,16:03:33,cellular,secondary,technician,aug,divorced,none,50,376,0,0,-1,0,0,27,3,0
13:21:59,0:03:19,13:18:40,cellular,secondary,technician,nov,married,none,35,0,0,1,-1,0,1,17,1,0
13:32:35,0:20:42,13:11:53,cellular,tertiary,management,aug,married,none,41,0,1,0,-1,0,0,11,5,0
16:30:46,0:06:43,16:24:03,telephone,tertiary,blue-collar,apr,single,none,29,455,1,0,-1,0,0,21,1,0
13:23:13,0:10:42,13:12:31,other,primary,self-employed,jun,divorced,none,54,351,1,0,-1,0,1,6,2,0
17:00:16,0:03:18,16:56:58,cellular,secondary,technician,jan,married,none,52,1033,0,0,-1,0,0,28,3,0
11:26:08,0:16:40,11:09:28,cellular,secondary,services,jul,married,none,37,775,1,1,-1,0,0,25,1,0
9:47:34,0:01:06,9:46:28,other,secondary,technician,jun,single,none,23,150,0,1,-1,1,1,6,5,0
9:21:30,0:12:04,9:09:26,other,tertiary,retired,may,single,none,57,2528,0,1,-1,0,1,30,1,0
15:25:59,0:15:51,15:10:08,cellular,secondary,blue-collar,may,single,failure,42,1080,1,1,370,0,1,13,3,4
15:24:32,0:04:16,15:20:16,cellular,secondary,admin.,aug,married,none,34,445,0,0,-1,0,0,19,2,0
17:34:39,0:03:12,17:31:27,cellular,tertiary,student,nov,single,failure,27,5291,1,0,92,0,0,12,2,2
10:56:10,0:18:50,10:37:20,telephone,secondary,housemaid,jul,married,none,55,127,1,0,-1,0,1,21,8,0
17:38:16,0:02:46,17:35:30,cellular,tertiary,management,nov,married,success,53,1624,1,0,97,0,0,11,3,7
13:37:23,0:09:54,13:27:29,cellular,secondary,technician,aug,single,none,32,0,1,0,-1,0,0,18,4,0
13:33:42,0:02:45,13:30:57,cellular,secondary,blue-collar,apr,married,none,41,0,0,0,-1,0,1,6,4,0
17:34:01,0:02:37,17:31:24,cellular,secondary,management,aug,married,none,57,0,0,0,-1,0,1,4,1,0
16:25:29,0:00:50,16:24:39,cellular,primary,blue-collar,aug,married,none,54,1659,0,0,-1,0,0,12,5,0
14:16:18,0:08:30,14:07:48,cellular,tertiary,management,apr,married,none,35,71,0,0,-1,0,1,30,2,0
15:55:59,0:01:23,15:54:36,cellular,secondary,admin.,jul,married,none,54,812,0,1,-1,0,1,31,6,0
13:39:34,0:02:33,13:37:01,cellular,secondary,blue-collar,feb,married,success,52,955,1,1,48,0,0,3,1,3
18:05:36,0:26:38,17:38:58,cellular,tertiary,management,may,single,failure,32,6542,1,0,175,0,1,15,4,5
17:09:41,0:04:20,17:05:21,cellular,tertiary,student,nov,single,success,22,691,1,0,103,0,0,30,5,1
17:45:47,0:06:56,17:38:51,telephone,secondary,blue-collar,aug,married,none,75,6053,0,0,-1,0,0,5,1,0
14:58:42,0:03:04,14:55:38,cellular,secondary,blue-collar,jul,married,none,36,0,0,0,-1,0,1,30,6,0
10:32:46,0:01:59,10:30:47,cellular,primary,blue-collar,may,married,none,31,224,0,0,-1,0,1,18,1,0
17:01:31,0:01:52,16:59:39,other,tertiary,technician,oct,divorced,none,40,568,1,0,-1,0,1,24,1,0
11:01:36,0:05:17,10:56:19,other,primary,blue-collar,jun,single,none,43,999,0,0,-1,0,1,12,1,0
17:34:14,0:14:36,17:19:38,cellular,secondary,technician,aug,single,none,36,651,1,0,-1,0,0,7,1,0
17:53:16,0:03:28,17:49:48,other,secondary,blue-collar,jun,married,none,36,1772,1,0,-1,0,0,5,1,0
15:57:50,0:08:50,15:49:00,cellular,secondary,self-employed,aug,married,none,51,1178,0,0,-1,0,0,6,2,0
15:04:21,0:01:22,15:02:59,cellular,tertiary,management,may,divorced,other,33,-255,0,1,306,0,1,11,9,1
11:22:29,0:01:25,11:21:04,cellular,tertiary,management,aug,married,none,33,0,0,0,-1,0,0,20,5,0
12:12:16,0:09:44,12:02:32,other,primary,technician,jul,married,none,36,0,1,0,-1,0,0,4,1,0
15:17:17,0:05:28,15:11:49,cellular,tertiary,management,nov,married,none,41,217,0,0,-1,0,0,19,1,0
15:29:21,0:01:57,15:27:24,cellular,tertiary,management,apr,married,none,34,115,0,0,-1,0,1,26,3,0
17:54:46,0:01:31,17:53:15,cellular,secondary,blue-collar,may,married,none,53,-71,0,0,-1,0,1,6,3,0
12:19:26,0:03:52,12:15:34,cellular,secondary,student,dec,single,failure,28,78,1,0,310,0,0,4,3,2
11:01:27,0:18:29,10:42:58,other,secondary,blue-collar,may,married,none,30,486,1,0,-1,0,1,29,3,0
15:51:36,0:03:09,15:48:27,telephone,primary,retired,aug,divorced,none,86,0,1,0,-1,0,0,26,1,0
12:36:08,0:03:51,12:32:17,cellular,primary,self-employed,aug,married,none,54,204,0,0,-1,0,0,27,5,0
11:17:11,0:02:47,11:14:24,telephone,primary,retired,nov,married,none,64,679,1,0,-1,0,0,16,1,0
18:00:20,0:04:31,17:55:49,cellular,secondary,technician,jul,married,none,35,0,0,0,-1,0,0,11,2,0
15:33:16,0:03:18,15:29:58,other,secondary,blue-collar,may,married,none,42,68,0,0,-1,0,1,27,1,0
15:53:05,0:10:45,15:42:20,cellular,primary,blue-collar,feb,single,none,27,377,1,0,-1,0,0,19,2,0
17:29:25,0:10:58,17:18:27,cellular,secondary,admin.,jul,divorced,none,30,10,1,0,-1,0,1,18,2,0
16:23:48,0:03:31,16:20:17,cellular,secondary,student,feb,single,success,29,67,1,0,187,0,0,23,1,5
15:18:15,0:06:35,15:11:40,cellular,secondary,services,sep,married,none,50,2376,1,0,-1,0,1,24,1,0
16:06:21,0:04:36,16:01:45,cellular,secondary,blue-collar,apr,married,none,44,647,0,0,-1,0,1,6,2,0
14:17:11,0:01:01,14:16:10,cellular,tertiary,management,aug,married,none,34,176,0,0,-1,0,0,18,4,0
15:14:14,0:02:06,15:12:08,cellular,tertiary,admin.,aug,married,none,35,163,0,0,-1,0,1,6,6,0
9:29:27,0:13:29,9:15:58,cellular,tertiary,management,may,single,failure,35,1396,1,0,300,0,1,13,1,1
13:43:13,0:23:19,13:19:54,cellular,secondary,blue-collar,jul,married,none,30,0,1,1,-1,0,1,10,1,0
12:44:36,0:02:08,12:42:28,other,tertiary,management,jun,divorced,none,43,350,0,0,-1,0,1,4,1,0
13:16:12,0:05:39,13:10:33,cellular,secondary,technician,oct,single,success,34,1279,1,0,91,0,1,21,3,10
13:40:03,0:02:52,13:37:11,cellular,tertiary,technician,mar,married,none,30,3192,0,0,-1,0,1,5,2,0
12:39:17,0:02:01,12:37:16,cellular,tertiary,management,aug,married,none,33,130,0,0,-1,0,0,25,8,0
15:20:46,0:03:24,15:17:22,cellular,tertiary,management,aug,married,none,48,0,0,0,-1,0,1,26,2,0
13:30:00,0:00:26,13:29:34,other,secondary,services,jun,divorced,none,39,892,0,0,-1,0,1,2,1,0
12:31:54,0:06:18,12:25:36,cellular,tertiary,housemaid,apr,married,none,57,2326,1,0,-1,0,0,17,1,0
11:36:42,0:01:39,11:35:03,cellular,secondary,blue-collar,aug,single,none,32,551,0,0,-1,0,1,14,3,0
13:18:59,0:04:25,13:14:34,cellular,tertiary,management,sep,married,success,39,119,1,0,476,0,1,1,2,4
12:56:36,0:25:45,12:30:51,cellular,secondary,technician,jul,married,none,38,0,1,0,-1,0,1,22,1,0
14:39:16,0:00:42,14:38:34,cellular,secondary,blue-collar,may,married,failure,53,380,0,1,302,0,1,6,1,1
11:02:45,0:04:00,10:58:45,other,secondary,blue-collar,may,married,none,41,290,0,0,-1,0,1,5,2,0
11:15:09,0:00:54,11:14:15,cellular,secondary,admin.,mar,married,none,26,1595,0,0,-1,0,0,2,1,0
15:23:24,0:04:24,15:19:00,cellular,tertiary,technician,dec,married,none,31,3338,1,0,-1,0,1,21,2,0
14:08:38,0:01:34,14:07:04,cellular,tertiary,management,feb,married,failure,54,2960,0,0,85,0,1,13,9,1
13:52:27,0:01:23,13:51:04,cellular,secondary,technician,jul,married,none,29,0,0,0,-1,0,1,28,6,0
13:50:44,0:07:14,13:43:30,cellular,primary,technician,nov,married,none,43,4844,0,0,-1,0,1,19,1,0
16:38:19,0:05:52,16:32:27,cellular,secondary,services,jun,married,failure,41,0,1,1,122,0,1,4,2,2
9:57:49,0:14:01,9:43:48,cellular,primary,blue-collar,apr,married,failure,42,201,1,0,85,0,1,30,1,2
16:02:26,0:01:52,16:00:34,cellular,secondary,management,sep,married,other,28,3,0,0,24,0,1,14,2,2
11:45:51,0:01:11,11:44:40,other,tertiary,services,jul,single,none,30,0,0,0,-1,0,0,4,1,0
16:35:55,0:06:41,16:29:14,cellular,tertiary,management,jul,single,none,34,431,0,0,-1,0,0,16,1,0
12:48:27,0:06:12,12:42:15,cellular,secondary,services,nov,single,none,41,92,1,0,-1,0,0,21,1,0
13:02:23,0:01:05,13:01:18,other,tertiary,self-employed,may,married,none,58,8014,0,0,-1,0,1,19,3,0
12:49:48,0:08:02,12:41:46,other,secondary,admin.,may,married,none,36,402,0,0,-1,0,1,14,2,0
11:27:27,0:03:21,11:24:06,other,primary,housemaid,jun,married,none,57,2234,0,0,-1,0,0,11,5,0
10:03:01,0:05:47,9:57:14,other,tertiary,entrepreneur,jun,single,none,25,0,0,0,-1,0,0,25,1,0
17:13:34,0:17:20,16:56:14,cellular,tertiary,self-employed,nov,divorced,none,57,6519,0,0,-1,0,0,20,1,0
16:04:03,0:01:27,16:02:36,cellular,secondary,student,jan,single,other,27,2015,0,0,245,0,0,25,1,1
14:11:17,0:19:34,13:51:43,cellular,secondary,blue-collar,apr,single,other,35,0,1,0,345,0,1,16,1,4
16:57:45,0:02:15,16:55:30,other,secondary,blue-collar,may,married,none,38,776,0,0,-1,0,1,21,2,0
10:54:09,0:05:11,10:48:58,telephone,secondary,entrepreneur,jul,married,none,53,0,0,0,-1,0,1,10,27,0
12:56:29,0:02:01,12:54:28,cellular,secondary,admin.,aug,single,other,30,81,0,0,112,0,1,6,6,3
14:14:10,0:12:06,14:02:04,cellular,tertiary,technician,aug,married,none,34,3160,0,0,-1,0,1,13,1,0
10:05:25,0:01:48,10:03:37,other,secondary,services,jul,married,none,35,871,0,0,-1,0,1,1,1,0
15:35:49,0:00:37,15:35:12,cellular,secondary,blue-collar,apr,married,failure,37,590,0,0,343,0,1,17,1,2
15:25:26,0:01:33,15:23:53,other,secondary,blue-collar,jun,married,none,51,502,0,0,-1,0,0,6,2,0
16:59:37,0:03:27,16:56:10,telephone,primary,retired,apr,divorced,none,95,2282,1,0,-1,0,0,21,17,0
15:23:39,0:02:31,15:21:08,cellular,secondary,services,aug,married,none,49,400,0,0,-1,0,0,21,3,0
13:57:54,0:08:12,13:49:42,cellular,primary,housemaid,aug,married,none,42,128,0,0,-1,0,0,6,2,0
10:30:28,0:08:45,10:21:43,cellular,primary,blue-collar,may,married,none,27,409,1,0,-1,0,1,18,1,0
13:17:24,0:01:56,13:15:28,cellular,secondary,technician,mar,married,none,55,0,1,1,-1,0,1,2,1,0
12:52:45,0:01:49,12:50:56,other,secondary,blue-collar,jun,divorced,none,49,848,0,0,-1,0,1,19,1,0
17:11:30,0:00:13,17:11:17,other,secondary,blue-collar,may,married,none,34,245,0,0,-1,0,1,6,1,0
14:41:31,0:01:05,14:40:26,cellular,tertiary,management,jul,married,none,41,328,0,0,-1,0,1,29,12,0
11:04:36,0:04:17,11:00:19,cellular,tertiary,management,apr,married,none,45,-114,0,0,-1,0,1,20,1,0
9:56:45,0:01:46,9:54:59,cellular,secondary,services,jul,married,none,55,0,0,0,-1,0,0,8,1,0
13:52:43,0:02:14,13:50:29,cellular,tertiary,management,nov,married,failure,51,346,1,0,192,0,0,12,2,3
13:15:57,0:01:29,13:14:28,other,secondary,self-employed,may,married,none,53,468,0,0,-1,0,1,8,5,0
13:40:31,0:03:02,13:37:29,cellular,secondary,admin.,aug,divorced,none,41,490,0,0,-1,0,1,4,1,0
9:26:54,0:02:00,9:24:54,cellular,tertiary,management,mar,married,none,49,2881,1,0,-1,0,0,2,3,0
17:43:28,0:11:33,17:31:55,cellular,secondary,unemployed,may,married,failure,54,582,1,0,372,0,1,15,5,2
13:03:11,0:01:22,13:01:49,cellular,secondary,technician,feb,single,none,27,90,0,0,-1,0,0,2,3,0
13:26:43,0:01:35,13:25:08,cellular,secondary,services,jul,married,none,28,633,0,1,-1,0,0,25,1,0
12:38:35,0:12:54,12:25:41,cellular,secondary,blue-collar,apr,married,other,28,1021,0,0,326,0,1,20,2,1
17:19:22,0:03:44,17:15:38,cellular,primary,unemployed,may,married,failure,42,-581,0,0,370,1,1,13,1,2
13:45:59,0:02:27,13:43:32,cellular,secondary,retired,apr,married,success,62,2917,0,0,188,0,0,12,1,1
17:17:35,0:14:28,17:03:07,other,secondary,services,may,married,none,55,1210,0,0,-1,0,1,30,1,0
15:56:49,0:02:18,15:54:31,cellular,secondary,technician,aug,single,none,31,942,0,0,-1,0,0,8,2,0
12:11:16,0:00:20,12:10:56,other,secondary,technician,may,married,none,38,90,0,1,-1,0,1,8,2,0
12:26:04,0:07:34,12:18:30,cellular,secondary,admin.,jul,single,none,28,2,1,0,-1,0,1,24,1,0
17:42:18,0:05:30,17:36:48,cellular,primary,retired,jan,married,none,80,1468,1,0,-1,0,0,13,3,0
16:48:23,0:06:54,16:41:29,other,primary,blue-collar,jul,married,none,48,474,0,1,-1,0,1,3,1,0
16:13:14,0:05:58,16:07:16,cellular,tertiary,self-employed,aug,married,none,43,3003,0,0,-1,0,0,8,3,0
11:04:29,0:07:49,10:56:40,cellular,tertiary,management,mar,single,success,31,147,1,0,181,0,0,9,1,2
10:49:24,0:02:53,10:46:31,cellular,tertiary,technician,may,single,other,30,878,0,0,298,0,1,15,3,3
